OTU	Size	Taxonomy
Otu4991	1	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonadaceae_unclassified;Alteromonadaceae_unclassified;
Otu4992	1	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulfobulbus;Desulfobulbus_unclassified;
Otu4993	1	Bacteria;Bacteria_unclassified;Bacteria_unclassified;Bacteria_unclassified;Bacteria_unclassified;Bacteria_unclassified;Bacteria_unclassified;
Otu4994	1	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Coxiella;Coxiella_unclassified;
Otu4995	1	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonadaceae_unclassified;Alteromonadaceae_unclassified;
Otu4996	1	Bacteria;Planctomycetes;Pla4_lineage;uncultured_planctomycete;uncultured_planctomycete_unclassified;uncultured_planctomycete_unclassified;uncultured_planctomycete_unclassified;
Otu4997	1	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas;Alteromonas_unclassified;
Otu4998	1	Bacteria;Proteobacteria;Alphaproteobacteria;Alphaproteobacteria_unclassified;Alphaproteobacteria_unclassified;Alphaproteobacteria_unclassified;Alphaproteobacteria_unclassified;
Otu4999	1	Bacteria;Proteobacteria;Alphaproteobacteria;Parvularculales;Parvularculaceae;Parvularcula;Parvularcula_unclassified;
Otu5000	1	Bacteria;Bacteroidetes;Bacteroidetes_unclassified;Bacteroidetes_unclassified;Bacteroidetes_unclassified;Bacteroidetes_unclassified;Bacteroidetes_unclassified;
Otu5001	1	Bacteria;Bacteria_unclassified;Bacteria_unclassified;Bacteria_unclassified;Bacteria_unclassified;Bacteria_unclassified;Bacteria_unclassified;
Otu5002	1	Bacteria;Proteobacteria;Alphaproteobacteria;Kordiimonadales;Kordiimonadaceae;Kordiimonas;Kordiimonas_unclassified;
Otu5003	1	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Flavobacteriaceae_unclassified;Flavobacteriaceae_unclassified;
Otu5004	1	Bacteria;Cyanobacteria;Cyanobacteria_unclassified;Cyanobacteria_unclassified;Cyanobacteria_unclassified;Cyanobacteria_unclassified;Cyanobacteria_unclassified;
Otu5005	1	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas;Alteromonas_unclassified;
Otu5006	1	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;uncultured_gamma_proteobacterium_CHAB-V-29;uncultured_gamma_proteobacterium_CHAB-V-29_unclassified;
Otu5007	1	Bacteria;Deferribacteres;Deferribacteres;Deferribacterales;SAR406_clade(Marine_group_A);uncultured_bacterium;uncultured_bacterium_unclassified;
Otu5008	1	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Limnobacter;Limnobacter_unclassified;
Otu5009	1	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Flammeovirgaceae;Marinoscillum;Marinoscillum_furvescens;
Otu5010	1	Bacteria;Proteobacteria;Deltaproteobacteria;Deltaproteobacteria_unclassified;Deltaproteobacteria_unclassified;Deltaproteobacteria_unclassified;Deltaproteobacteria_unclassified;
Otu5011	1	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas_unclassified;
Otu5012	1	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Flammeovirgaceae;Flammeovirgaceae_unclassified;Flammeovirgaceae_unclassified;
Otu5013	1	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;Rhodobacteraceae_unclassified;
Otu5014	1	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonadaceae_unclassified;Alteromonadaceae_unclassified;
Otu5015	1	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;Halomonas_unclassified;
Otu5016	1	Bacteria;Chlamydiae;Chlamydiae;Chlamydiales;Chlamydiales_unclassified;Chlamydiales_unclassified;Chlamydiales_unclassified;
Otu5017	1	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Planctomycetaceae_unclassified;Planctomycetaceae_unclassified;
Otu5018	1	Bacteria;Proteobacteria;Proteobacteria_unclassified;Proteobacteria_unclassified;Proteobacteria_unclassified;Proteobacteria_unclassified;Proteobacteria_unclassified;
Otu5019	1	Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria_unclassified;Gammaproteobacteria_unclassified;Gammaproteobacteria_unclassified;Gammaproteobacteria_unclassified;
Otu5020	1	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas;Alteromonas_unclassified;
Otu5021	1	Bacteria;Bacteria_unclassified;Bacteria_unclassified;Bacteria_unclassified;Bacteria_unclassified;Bacteria_unclassified;Bacteria_unclassified;
Otu5022	1	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonadaceae_unclassified;Alteromonadaceae_unclassified;
Otu5023	1	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas;Pseudoalteromonas_unclassified;
Otu5024	1	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;JTB255_marine_benthic_group;JTB255_marine_benthic_group_unclassified;JTB255_marine_benthic_group_unclassified;
Otu5025	1	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Magnetospira;uncultured_alpha_proteobacterium;
Otu5026	1	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas;Alteromonas_unclassified;
Otu5027	1	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;DEV007;DEV007_unclassified;DEV007_unclassified;
Otu5028	1	Bacteria;Planctomycetes;028H05-P-BN-P5;uncultured_bacterium;uncultured_bacterium_unclassified;uncultured_bacterium_unclassified;uncultured_bacterium_unclassified;
Otu5029	1	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonadaceae_unclassified;Alteromonadaceae_unclassified;
Otu5030	1	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadales_unclassified;Alteromonadales_unclassified;Alteromonadales_unclassified;
Otu5031	1	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiales_unclassified;Verrucomicrobiales_unclassified;Verrucomicrobiales_unclassified;
Otu5032	1	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;marine_bacterium_Tw-3;marine_bacterium_Tw-3_unclassified;
Otu5033	1	Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria_unclassified;Gammaproteobacteria_unclassified;Gammaproteobacteria_unclassified;Gammaproteobacteria_unclassified;
Otu5034	1	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonadaceae_unclassified;Alteromonadaceae_unclassified;
Otu5035	1	Bacteria;Acidobacteria;Holophagae;Subgroup_10;Sva0725;uncultured_Acidobacteriaceae_bacterium;uncultured_Acidobacteriaceae_bacterium_unclassified;
Otu5036	1	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae_unclassified;Lachnospiraceae_unclassified;
Otu5037	1	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;Rhodobacteraceae_unclassified;
Otu5038	1	Bacteria;Proteobacteria;Deltaproteobacteria;Deltaproteobacteria_unclassified;Deltaproteobacteria_unclassified;Deltaproteobacteria_unclassified;Deltaproteobacteria_unclassified;
Otu5039	1	Bacteria;Acidobacteria;Holophagae;Acanthopleuribacterales;Acanthopleuribacteraceae;Acanthopleuribacter;Acanthopleuribacter_pedis;
Otu5040	1	Bacteria;Candidate_division_OD1;uncultured_bacterium;uncultured_bacterium_unclassified;uncultured_bacterium_unclassified;uncultured_bacterium_unclassified;uncultured_bacterium_unclassified;
Otu5041	1	Bacteria;Bacteria_unclassified;Bacteria_unclassified;Bacteria_unclassified;Bacteria_unclassified;Bacteria_unclassified;Bacteria_unclassified;
Otu5042	1	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Saprospiraceae;Saprospiraceae_unclassified;Saprospiraceae_unclassified;
Otu5043	1	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonadaceae_unclassified;Pseudoalteromonadaceae_unclassified;
Otu5044	1	Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria_unclassified;Gammaproteobacteria_unclassified;Gammaproteobacteria_unclassified;Gammaproteobacteria_unclassified;
Otu5045	1	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonadaceae_unclassified;Pseudoalteromonadaceae_unclassified;
Otu5046	1	Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria_unclassified;Gammaproteobacteria_unclassified;Gammaproteobacteria_unclassified;Gammaproteobacteria_unclassified;
Otu5047	1	Bacteria;Planctomycetes;OM190;unidentified_bacterium_wb1_D18;unidentified_bacterium_wb1_D18_unclassified;unidentified_bacterium_wb1_D18_unclassified;unidentified_bacterium_wb1_D18_unclassified;
Otu5048	1	Bacteria;Bacteria_unclassified;Bacteria_unclassified;Bacteria_unclassified;Bacteria_unclassified;Bacteria_unclassified;Bacteria_unclassified;
Otu5049	1	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Planctomycetaceae_unclassified;Planctomycetaceae_unclassified;
Otu5050	1	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter;Psychrobacter_unclassified;
Otu5051	1	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillales_unclassified;Rhodospirillales_unclassified;Rhodospirillales_unclassified;
Otu5052	1	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Litoricolaceae;Litoricola;Litoricola_unclassified;
Otu5053	1	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Cryomorphaceae;Owenweeksia;uncultured_bacterium;
Otu5054	1	Bacteria;Proteobacteria;Alphaproteobacteria;Alphaproteobacteria_unclassified;Alphaproteobacteria_unclassified;Alphaproteobacteria_unclassified;Alphaproteobacteria_unclassified;
Otu5055	1	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas;Alteromonas_unclassified;
Otu5056	1	Bacteria;Proteobacteria;Alphaproteobacteria;SAR11_clade;Surface_2;uncultured_bacterium;uncultured_bacterium_unclassified;
Otu5057	1	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Rhodospirillaceae_unclassified;Rhodospirillaceae_unclassified;
Otu5058	1	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;JTB255_marine_benthic_group;JTB255_marine_benthic_group_unclassified;JTB255_marine_benthic_group_unclassified;
Otu5059	1	Bacteria;Proteobacteria;Gammaproteobacteria;BD7-8_marine_group;BD7-8_marine_group_unclassified;BD7-8_marine_group_unclassified;BD7-8_marine_group_unclassified;
Otu5060	1	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas;Alteromonas_unclassified;
Otu5061	1	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;SM2D12;uncultured_bacterium;uncultured_bacterium_unclassified;
Otu5062	1	Bacteria;Cyanobacteria;Cyanobacteria;Cyanobacteria_unclassified;Cyanobacteria_unclassified;Cyanobacteria_unclassified;Cyanobacteria_unclassified;
Otu5063	1	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Rhodopirellula;uncultured_planctomycete;
Otu5064	1	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Sva0081_sediment_group;uncultured_delta_proteobacterium;
Otu5065	1	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;gamma_proteobacterium_NEP2;gamma_proteobacterium_NEP2_unclassified;
Otu5066	1	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Rhodopirellula;uncultured_planctomycete;
Otu5067	1	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae_unclassified;Lachnospiraceae_unclassified;
Otu5068	1	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Colwelliaceae;Thalassomonas;Thalassomonas_unclassified;
Otu5069	1	Bacteria;Proteobacteria;Proteobacteria_unclassified;Proteobacteria_unclassified;Proteobacteria_unclassified;Proteobacteria_unclassified;Proteobacteria_unclassified;
Otu5070	1	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagales_unclassified;Cytophagales_unclassified;Cytophagales_unclassified;
Otu5071	1	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Glaciecola;Glaciecola_unclassified;
Otu5072	1	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Rhodospirillaceae_unclassified;Rhodospirillaceae_unclassified;
Otu5073	1	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio_unclassified;
Otu5074	1	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonadaceae_unclassified;Pseudoalteromonadaceae_unclassified;
Otu5075	1	Bacteria;Bacteria_unclassified;Bacteria_unclassified;Bacteria_unclassified;Bacteria_unclassified;Bacteria_unclassified;Bacteria_unclassified;
Otu5076	1	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;Porphyromonas_unclassified;
Otu5077	1	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Flammeovirgaceae;Fabibacter;Fabibacter_halotolerans;
Otu5078	1	Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerae_unclassified;Phycisphaerae_unclassified;Phycisphaerae_unclassified;Phycisphaerae_unclassified;
Otu5079	1	Bacteria;Acidobacteria;Holophagae;Subgroup_10;Subgroup_10_unclassified;Subgroup_10_unclassified;Subgroup_10_unclassified;
Otu5080	1	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas;Pseudoalteromonas_unclassified;
Otu5081	1	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Flammeovirgaceae;Flammeovirgaceae_unclassified;Flammeovirgaceae_unclassified;
Otu5082	1	Bacteria;Chloroflexi;Caldilineae;Caldilineales;Caldilineaceae;Caldilineaceae_unclassified;Caldilineaceae_unclassified;
Otu5083	1	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Rhodospirillaceae_unclassified;Rhodospirillaceae_unclassified;
Otu5084	1	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonadaceae_unclassified;Alteromonadaceae_unclassified;
Otu5085	1	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Flavobacteriaceae_unclassified;Flavobacteriaceae_unclassified;
Otu5086	1	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulfobulbaceae_unclassified;Desulfobulbaceae_unclassified;
Otu5087	1	Bacteria;Proteobacteria;Alphaproteobacteria;SAR11_clade;SAR11_clade_unclassified;SAR11_clade_unclassified;SAR11_clade_unclassified;
Otu5088	1	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonadaceae_unclassified;Alteromonadaceae_unclassified;
Otu5089	1	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Flavobacteriaceae_unclassified;Flavobacteriaceae_unclassified;
Otu5090	1	Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria_unclassified;Gammaproteobacteria_unclassified;Gammaproteobacteria_unclassified;Gammaproteobacteria_unclassified;
Otu5091	1	Bacteria;Cyanobacteria;Cyanobacteria;Cyanobacteria_unclassified;Cyanobacteria_unclassified;Cyanobacteria_unclassified;Cyanobacteria_unclassified;
Otu5092	1	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Flavobacteriaceae_unclassified;Flavobacteriaceae_unclassified;
Otu5093	1	Bacteria;Proteobacteria;Deltaproteobacteria;Deltaproteobacteria_unclassified;Deltaproteobacteria_unclassified;Deltaproteobacteria_unclassified;Deltaproteobacteria_unclassified;
Otu5094	1	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;JTB255_marine_benthic_group;JTB255_marine_benthic_group_unclassified;JTB255_marine_benthic_group_unclassified;
Otu5095	1	Bacteria;Bacteria_unclassified;Bacteria_unclassified;Bacteria_unclassified;Bacteria_unclassified;Bacteria_unclassified;Bacteria_unclassified;
Otu5096	1	Bacteria;Planctomycetes;Planctomycetes_unclassified;Planctomycetes_unclassified;Planctomycetes_unclassified;Planctomycetes_unclassified;Planctomycetes_unclassified;
Otu5097	1	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Colwelliaceae;Thalassomonas;Thalassomonas_ganghwensis;
Otu5098	1	Archaea;Euryarchaeota;Euryarchaeota_unclassified;Euryarchaeota_unclassified;Euryarchaeota_unclassified;Euryarchaeota_unclassified;Euryarchaeota_unclassified;
Otu5099	1	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Haliangiaceae;Haliangium;Haliangium_unclassified;
Otu5100	1	Bacteria;Proteobacteria;Alphaproteobacteria;Alphaproteobacteria_unclassified;Alphaproteobacteria_unclassified;Alphaproteobacteria_unclassified;Alphaproteobacteria_unclassified;
Otu5101	1	Bacteria;Bacteria_unclassified;Bacteria_unclassified;Bacteria_unclassified;Bacteria_unclassified;Bacteria_unclassified;Bacteria_unclassified;
Otu5102	1	Bacteria;Cyanobacteria;Cyanobacteria_unclassified;Cyanobacteria_unclassified;Cyanobacteria_unclassified;Cyanobacteria_unclassified;Cyanobacteria_unclassified;
Otu5103	1	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Colwelliaceae;Colwelliaceae_unclassified;Colwelliaceae_unclassified;
Otu5104	1	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Roseibacillus;uncultured_bacterium;
Otu5105	1	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter;Psychrobacter_celer;
Otu5106	1	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Roseibacillus;uncultured_bacterium;
Otu5107	1	Bacteria;Bacteria_unclassified;Bacteria_unclassified;Bacteria_unclassified;Bacteria_unclassified;Bacteria_unclassified;Bacteria_unclassified;
Otu5108	1	Bacteria;Verrucomicrobia;Verrucomicrobia_unclassified;Verrucomicrobia_unclassified;Verrucomicrobia_unclassified;Verrucomicrobia_unclassified;Verrucomicrobia_unclassified;
Otu5109	1	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Phyllobacteriaceae_unclassified;Phyllobacteriaceae_unclassified;
Otu5110	1	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Cytophaga_sp__41-DBG2;Cytophaga_sp__41-DBG2_unclassified;
Otu5111	1	Bacteria;Cyanobacteria;Cyanobacteria_unclassified;Cyanobacteria_unclassified;Cyanobacteria_unclassified;Cyanobacteria_unclassified;Cyanobacteria_unclassified;
Otu5112	1	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio_unclassified;
Otu5113	1	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Flavobacteriaceae_unclassified;Flavobacteriaceae_unclassified;
Otu5114	1	Bacteria;Acidobacteria;Acidobacteria;Subgroup_21;uncultured_hydrocarbon_seep_bacterium_BPC102;uncultured_hydrocarbon_seep_bacterium_BPC102_unclassified;uncultured_hydrocarbon_seep_bacterium_BPC102_unclassified;
Otu5115	1	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacterales_unclassified;Campylobacterales_unclassified;Campylobacterales_unclassified;
Otu5116	1	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Colwelliaceae;Thalassomonas;Thalassomonas_unclassified;
Otu5117	1	Bacteria;Gemmatimonadetes;Gemmatimonadetes;BD2-11_terrestrial_group;BD2-11_terrestrial_group_unclassified;BD2-11_terrestrial_group_unclassified;BD2-11_terrestrial_group_unclassified;
Otu5118	1	Bacteria;Verrucomicrobia;Opitutae;Opitutae_unclassified;Opitutae_unclassified;Opitutae_unclassified;Opitutae_unclassified;
Otu5119	1	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Flavobacteriaceae_unclassified;Flavobacteriaceae_unclassified;
Otu5120	1	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;Rhodobacteraceae_unclassified;
Otu5121	1	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillales_unclassified;Rhodospirillales_unclassified;Rhodospirillales_unclassified;
Otu5122	1	Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria_unclassified;Gammaproteobacteria_unclassified;Gammaproteobacteria_unclassified;Gammaproteobacteria_unclassified;
Otu5123	1	Bacteria;Proteobacteria;Gammaproteobacteria;KI89A_clade;uncultured_deep-sea_bacterium;uncultured_deep-sea_bacterium_unclassified;uncultured_deep-sea_bacterium_unclassified;
